,last_scraped,name,description,neighborhood_overview,picture_url,host_name,host_since,host_about,host_response_time,host_is_superhost,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,property_type,room_type,bathrooms_text,amenities,calendar_updated,has_availability,calendar_last_scraped,last_review,license,instant_bookable,id,host_response_rate,host_acceptance_rate,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
2007,17/09/2024,SILIA HOUSE 2,"Newly renovated apartment in the center of naples in modern palace steps from every naples attraction<br />Private room with independent access, en-suite bathroom, smart TV, air conditioning, soundproofing fixtures, safe, wifi etc...",Sin especificar,https://a0.muscache.com/pictures/dce1d4ef-bd93-478c-b087-71a675317c04.jpg,Luigi,28/06/2013,Sin especificar,Sin especificar,f,"['email', 'phone']",t,t,Sin especificar,Room in bed and breakfast,Hotel room,1 private bath,"[""Smoke alarm"", ""Hot water"", ""TV"", ""Exterior security cameras on property"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Heating"", ""Essentials"", ""Shampoo"", ""Fire extinguisher"", ""First aid kit"", ""Elevator"", ""Hangers"", ""Wifi"", ""Air conditioning"", ""Iron"", ""Hair dryer""]",Sin especificar,t,17/09/2024,Sin especificar,Sin especificar,t,30416946.0,1.0,0.9,5.0,5.0,2.0,1.0,1.0,2.2,117.6,1.0,30.0,15,15,15,0.0,0.0,0.0,4.7,4.9,4.9,4.9,5.0,4.8,4.8,0.9
2017,17/09/2024,Amedeo Square - Camera Queen con cucinino,"amedeo Square b&b is located in the elegant Chiaia neighborhood. The property is in a wonderful Liberty building and offers free WiFi in all areas. Centrally located, it is only 20 metres from the metro station and 100 metres from the Vomero funicular. The rooms are modern, air-conditioned and equipped with flat-screen TV and a private bathroom with shower, bidet, bathrobes, complimentary toiletries and hairdryer. It's a perfect place for scenery and atmosphere","Very close to the sea and all the centres of cultural, artistic and social interest that the city enjoys.<br />Public connections, including Metro, Cumana, Porto and Mergellina Station, are just a few minutes' walk from the hotel and allow you to easily reach the historic city centre, the sites of Pompeii and Herculaneum and the islands.",https://a0.muscache.com/pictures/dc30a433-89e6-4f35-9dbb-d02cd432d78c.jpg,Augusto,28/11/2018,"Mi piace il calcio, ballare, girare per la mia cittÃ  e vivere ogni giorno in maniera sempre nuova. Amo i cani ma ho una predilizione per i gatti.",within a day,f,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 private bath,"[""Hot water"", ""Smoking allowed"", ""Kitchen"", ""Essentials"", ""Self check-in"", ""Iron"", ""Bidet"", ""Body soap"", ""Heating"", ""Fire extinguisher"", ""Smart lock"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Air conditioning"", ""Pets allowed"", ""TV"", ""Long term stays allowed"", ""First aid kit""]",Sin especificar,t,17/09/2024,27/08/2024,Sin especificar,t,30394788.0,1.0,0.97,3.0,12.0,4.0,1.0,1.3,2.0,85.0,1.0,200.5,10,24,24,10.0,2.0,1.0,4.8,4.9,4.5,4.9,4.9,4.9,4.4,0.34
2084,17/09/2024,Residenza la Scala B&B Napoli Centro,"âResidenza la Scalaâ is a structure renovated in December 2018  and has finely furnished rooms with en suite bathroom equipped with all comforts and beds with comfortable memory mattresses that guarantee a relaxing stay.  Located a few steps from Piazza Garibaldi Central Station. In less than a ten minute walk you can reach the Decumani that lead to the historic center of Naples. For pizza lovers we are 3 minutes from the pizzerias ""da Michele"" and ""Trianon"".",The property is located in a convenient location in the center of Naples. We are 10 meters from Corso Umberto in Naples and 500 meters from Naples station and in the immediate vicinity of all the main points of the city in a historic and quiet area.,https://a0.muscache.com/pictures/42befc95-3c37-400a-94d3-6dbb94a78027.jpg,Paola,14/12/2018,Sin especificar,within an hour,f,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 private bath,"[""Hot water"", ""Exterior security cameras on property"", ""Mini fridge"", ""Essentials"", ""Elevator"", ""Coffee maker: Nespresso"", ""Paid parking lot on premises"", ""Iron"", ""Bidet"", ""Room-darkening shades"", ""Cleaning available during stay"", ""Hair dryer"", ""Host greets you"", ""Shampoo"", ""Wifi"", ""Refrigerator"", ""Air conditioning"", ""TV"", ""Hot water kettle""]",Sin especificar,t,17/09/2024,24/05/2022,Sin especificar,t,30895870.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.2,117.6,1.0,200.5,11,32,46,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.04
2106,17/09/2024,Pulcinella camera doppia for 2 people,"i Love Naples B&B is a new and comfortable apartment in the center of Naples near the central station (200mt).  <br />In the beating heart of the city you can admire all the folklore and wonders of Naples! <br />Please carefully read through all the conditions in the description:<br />All rooms are  bright and all have a fridge,TV, safe, air conditioning and bathroom with shower, hairdryer, heating linen. Breakfast not included in the rate","The beb is located near the central station of Naples. Nearby you will find the best pastries and pizzerias. It will be easy to walk around the city without needing a car. In case you arrive by car, we provide an agreement with a car park near the baby.",https://a0.muscache.com/pictures/a17c4d39-4127-4f89-828f-f0da95794c0a.jpg,Rossana,08/02/2019,"Mi piace definirmi un animale sociale, sono una gran chiacchierona e cerco di dare quante piÃ¹ informazioni ai miei ospiti perchÃ¨ possano vivere la mia cittÃ .",within an hour,f,"['email', 'phone', 'work_email']",t,t,"Napoli, Campania, Italy",Room in serviced apartment,Hotel room,1 private bath,"[""Smoke alarm"", ""Hot water"", ""Mini fridge"", ""Safe"", ""Essentials"", ""Elevator"", ""Self check-in"", ""Iron"", ""Bidet"", ""Fire extinguisher"", ""Room-darkening shades"", ""Smart lock"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Hangers"", ""Wifi"", ""Air conditioning"", ""Bed linens"", ""TV"", ""Paid parking off premises"", ""First aid kit""]",Sin especificar,t,17/09/2024,11/07/2024,IT063049C15M5PFIE6,t,32231129.0,1.0,1.0,4.0,4.0,2.0,1.0,1.0,1.0,71.0,1.0,30.0,20,48,125,25.0,1.0,0.0,4.6,4.88,4.84,4.76,4.92,4.44,4.56,0.38
2112,17/09/2024,Alessandraâs room with view,"Super panoramic private room on the Bay of Naples. Just renovated, it has a small balcony where you can have breakfast (not included), it will be a unique spectacle. Classic/modern furnishings, walk-in closet, Internet-tv, Netflix account, cable channels, air conditioning, minibar, heating, safe, high-speed Wi-Fi, king-size bed and private bathroom. Full bathroom and bed linen provided. Practically every comfort for your stay in Naples.","The apartment is located in the beautiful setting of Posillipo hill a short walk from the sea and in front of the famous island of Capri and the majestic Vesuvius.<br />In the area you can enjoy views and panoramas with which you can enjoy your photographic art or dedicate yourself to activities such as Kayaking and scuba diving in the areas of interest of the Gaiola Underwater Natural Park.<br />Located close to the main transport routes and places of interest, it is in a strategic area to fully enjoy the beauty of the capital. The railway station is within 1 km of the apartment and within walking distance you can reach the promenade that ends in Piazza del Plebiscito where the so-called ""old town"" begins where you can visit the churches and famous streets of downtown Naples.",https://a0.muscache.com/pictures/1e6104b4-552b-4b66-865b-1af9dc9dee79.jpg,Amalfi Coast With Locals,05/02/2016,"Sono uno che fa 100 lavori, mi piace la natura e soprattutto l'amicizia, ma soprattutto, mi piace far conoscere la mia terra e mi piace che le persone se ne vadano via da qui con qualcosa nel cuore.",within an hour,t,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in serviced apartment,Hotel room,1 private bath,"[""Smoke alarm"", ""Hot water"", ""Essentials"", ""Coffee maker"", ""Self check-in"", ""Iron"", ""Extra pillows and blankets"", ""AC - split type ductless system"", ""Waterfront"", ""BBQ grill"", ""TV with Chromecast"", ""Carbon monoxide alarm"", ""Heating"", ""Fire extinguisher"", ""Free parking on premises"", ""Beach access \u2013 Beachfront"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Bed linens"", ""Lockbox"", ""Outdoor furniture"", ""First aid kit"", ""Outdoor dining area""]",Sin especificar,t,17/09/2024,17/09/2023,Sin especificar,t,31027559.0,1.0,1.0,9.0,9.0,3.0,1.0,1.0,2.0,192.0,2.0,30.0,28,58,73,3.0,0.0,0.0,4.67,4.67,5.0,5.0,5.0,4.67,4.67,0.19
2126,17/09/2024,Silia House 4,"Newly renovated apartment in the center of naples in modern palace steps from every naples attraction<br />Private room with independent access, en-suite bathroom, smart TV, air conditioning, soundproofing fixtures, safe, wifi etc...",Sin especificar,https://a0.muscache.com/pictures/ace1b8e3-6479-4614-b51d-3f3e6540eb78.jpg,Luigi,28/06/2013,Sin especificar,Sin especificar,f,"['email', 'phone']",t,t,Sin especificar,Room in bed and breakfast,Hotel room,1 private bath,"[""Smoke alarm"", ""Hot water"", ""Safe"", ""Essentials"", ""Elevator"", ""32 inch HDTV with Netflix"", ""Coffee maker"", ""Iron"", ""AC - split type ductless system"", ""Cleaning products"", ""Carbon monoxide alarm"", ""Bidet"", ""Pack \u2019n play/Travel crib"", ""Body soap"", ""Heating"", ""Fire extinguisher"", ""Room-darkening shades"", ""Paid parking garage off premises"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Refrigerator"", ""Bed linens"", ""Outdoor furniture"", ""First aid kit""]",Sin especificar,t,17/09/2024,28/08/2023,Sin especificar,t,31056341.0,1.0,0.9,5.0,5.0,2.0,1.0,1.0,1.0,159.0,1.0,28.0,23,40,40,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.08
2158,17/09/2024,Economy Uso Singolo,"B&B Delle Palme is located in the heart of Naples, a 10-minute walk from Piazza Amedeo Metro Station. It offers air-conditioned rooms with free WiFi and an LCD TV.<br />Breakfast is served until 10 am and includes Neapolitan specialties and freshly baked croissants.<br />The B&B Delle Palme is about a 5-minute walk from Piazza dei Martiri and the Church of Santa Caterina in Chiaia.",Sin especificar,https://a0.muscache.com/pictures/a18ab7ff-051e-408d-bff0-ccd19940326e.jpg,Alessia,19/02/2019,Sin especificar,within an hour,t,"['email', 'phone']",t,t,Sin especificar,Room in bed and breakfast,Hotel room,1 bath,"[""TV"", ""Breakfast"", ""Heating"", ""Essentials"", ""Shampoo"", ""Hangers"", ""Wifi"", ""Air conditioning"", ""Hair dryer""]",Sin especificar,t,17/09/2024,20/08/2024,Sin especificar,t,32490231.0,1.0,1.0,2.0,2.0,2.0,1.0,1.3,1.0,79.0,1.0,30.0,11,35,97,24.0,8.0,2.0,4.71,4.75,4.79,4.79,4.71,4.92,4.71,0.85
2166,17/09/2024,B&B Relais Borbonico,"The Relais Borbonico b&b is located in the heart of Naples, in one of the most characteristic and evocative areas, being one of the oldest neighborhoods in the city.<br />We have 4 double rooms all with private bathroom, wi-fi, hot/cold air conditioning, flat screen television and courtesy set.<br />The property is steps from the most important areas such as Via Toledo, Via Chiaia and Piazza del Plebiscito. <br />Metro Toledo 500 mt<br />Funicular 200 mt<br />Just 100 mt private garage for a fee.","It is one of the oldest neighborhoods in the city, full of history and places to visit",https://a0.muscache.com/pictures/df665085-b44c-4ce7-afcc-e50642a0aa72.jpg,Umberto,18/02/2013,Italian,Sin especificar,f,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 shared bath,"[""TV"", ""Smoking allowed"", ""Host greets you"", ""Heating"", ""Essentials"", ""Shampoo"", ""Coffee maker"", ""Hangers"", ""Wifi"", ""Air conditioning"", ""Iron"", ""Hair dryer"", ""Pets allowed""]",Sin especificar,t,17/09/2024,08/02/2019,Sin especificar,t,31254014.0,1.0,0.9,3.0,4.0,2.0,1.0,1.0,2.0,58.0,1.0,30.0,0,0,0,1.0,0.0,0.0,5.0,4.9,5.0,4.9,5.0,5.0,5.0,0.01
2173,17/09/2024,Classic Uso Singolo,"Air-conditioned room with free Wi-Fi, flat-screen TV and private bathroom with hairdryer.","Welcome to Naples, a vibrant city in southern Italy. Naples is famous for its rich history, lively culture, and delicious cuisine. If you're planning a trip to Naples, there are a few attractions here that you might be interested in.<br /><br />- Santa Maria degli Angeli in Pizzofalcone: This church is located on a hill with a breathtaking panoramic view of the city of Naples. It's a great place to see the sunset or take a quiet walk.<br /><br />- Borbonica Gallery - Entrance Vico Grottone: This underground gallery offers a fascinating journey into the ancient tunnel system of Naples. You can explore the underground hallways and see the unique history of this city.<br /><br />- Basilica Reale Pontificia San Francesco da Paola: Located in Piazza del Plebiscito, this majestic basilica is an example of neoclassical architecture. You can admire the imposing facade and visit the interior to admire the frescoes and works of art.<br /><br />- Borbonica Gallery: This underground gallery offers",https://a0.muscache.com/pictures/220e6913-377c-45a1-aee9-3c968dfe5462.jpg,Alessia,19/02/2019,Sin especificar,within an hour,t,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in bed and breakfast,Hotel room,1 private bath,"[""Hot water"", ""Host greets you"", ""Pack \u2019n play/Travel crib"", ""Heating"", ""Essentials"", ""Fire extinguisher"", ""Wifi"", ""Bed linens"", ""Pets allowed""]",Sin especificar,t,17/09/2024,05/07/2023,3389566866,t,32534822.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,84.0,1.0,30.0,8,31,91,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.07
2210,17/09/2024,Port'Alba  di Raggio di sole 2,"Located in the historic center of Naples, Raggio di Sole 2 offers air-conditioned rooms with free WiFi. Nearby landmarks include San Gregorio Armeno and Naples Cathedral. All rooms are equipped with double bed, air conditioning, desk, private bathroom with toiletries and hairdryer, wardrobe, kettle, private balcony, smart TV and minibar..","The property is located in a unique neighborhood, in the true heart of the city. In this area you can admire the many churches present such as the great Cathedral of the Duomo which is a few meters away or the Murales of San Gennaro the patron saint of Naples. The biggest attraction located about 200 meters away is the Via dei Pastori - San Gregorio Armeno.",https://a0.muscache.com/pictures/miso/Hosting-32638488/original/2b1d26a7-508d-4222-9d72-b76c0f41528a.jpeg,Anita,06/02/2018,Sin especificar,Sin especificar,f,"['email', 'phone']",t,f,"Napoli, Campania, Italy",Room in serviced apartment,Hotel room,1 private bath,"[""TV"", ""Heating"", ""Essentials"", ""Shampoo"", ""Fire extinguisher"", ""Hangers"", ""Wifi"", ""Air conditioning"", ""Hair dryer""]",Sin especificar,t,17/09/2024,23/04/2019,Sin especificar,t,32638488.0,1.0,1.0,11.0,11.0,3.0,1.0,1.0,2.2,117.6,1.0,28.0,10,29,93,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.02
2229,17/09/2024,Rinuccini Relais Boutique Hotel - Suite,"The Suite ""Port'Alba"" is located on the top floor of an eighteenth-century ""Palazzo"" in the center of Naples. It is part of an elegant boutique hotel, the ""Rinuccini Relais"". From its balcony you can enjoy the most spectacular view in Naples: Piazza Dante, with Sant'Elmo Castle and Vomero hill. A stay here will allow you to live the authentic atmosphere of Naples. We are in the heart of the old town, few steps from the most important site of the city. There is no better place to visit Naples!","Piazza Dante is the heart of the historical center of Naples and embraces the whole city: every corner is full of history, myths and legends. It is a place full of life, without distinction between day and night, days of celebration and of work. There are some of the best trattorias in the city, where you can eat at any time and enjoy the many delights that only Naples can offer. The apartment has a privileged location in the square. From the balcony you can see the Neapolitan life show, simply by opening a window!",https://a0.muscache.com/pictures/a7971cf6-ff29-46c7-b44c-e5d5b1218932.jpg,Antonio,02/04/2019,"Sono nato e cresciuto a Napoli. Per molti anni sono stato lontano dalla mia cittÃ  ma sono tornato. L'ho fatto perchÃ© penso che nonostante tutto sia una delle cittÃ  piÃ¹ belle del mondo. Amo viaggiare e lo faccio con continuitÃ . Ho vissuto in molte cittÃ  diverse e girato mezzo mondo, ma Napoli Ã¨ sempre rimasta la mia casa.
Adoro la mia cittÃ , un luogo difficile ma pieno di bellezza. Una bellezza a volte umiliata e nascosta, ma sempre presente, molto spesso sorprendente. Tutte le volte che ho avuto la fortuna di portare qualcuno in giro per Napoli, magari per la prima volta, la reazione Ã¨ state sempre la stessa: sorpresa e incredulitÃ . E' un luogo a cui non si Ã¨ mai abbastanza preparati, pieno di sorprese. Venite e proverÃ² a spiegarvelo.",within an hour,f,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in boutique hotel,Hotel room,Sin especificar,"[""Smoke alarm"", ""Hot water"", ""Kitchen"", ""Essentials"", ""Elevator"", ""Self check-in"", ""Cooking basics"", ""Iron"", ""Extra pillows and blankets"", ""Breakfast"", ""Carbon monoxide alarm"", ""Pack \u2019n play/Travel crib"", ""Heating"", ""Fire extinguisher"", ""Room-darkening shades"", ""Dishes and silverware"", ""Hair dryer"", ""Shampoo"", ""High chair"", ""Hangers"", ""Wifi"", ""Refrigerator"", ""Air conditioning"", ""Bed linens"", ""TV"", ""Paid parking off premises"", ""First aid kit"", ""Building staff"", ""Crib""]",Sin especificar,t,17/09/2024,27/09/2019,Sin especificar,t,33549527.0,1.0,1.0,7.0,7.0,4.0,1.0,1.0,2.2,117.6,1.0,30.0,6,20,264,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
2232,17/09/2024,Rinuccini Relais Boutique Hotel - camera Superior,"Our Superior room, âPorta San Gennaroâ combines the elegance of antique furnishings with the incredible view of Naples. Its balcony dominates Piazza Dante and has an amazing view over the rooftops of the old town, from the âpiazzaâ to the Vomero hill, SantâElmo Castle and Certosa di San Martino.<br />The antique and modern furnishings make the rooms warm and elegant. The room can accommodate up to four people. It is therefore suitable for both couples and families.","Piazza Dante is the beating heart of the historic center of Naples and covers the entire city: every corner is full of history, legends and legends. A place intertwined with life, without distinction between day and night, celebration and work days. There are some of the best trattorias in town where you can eat any time and only taste the flavors that Naples has to offer. The apartment has a privileged location in the square. From the balcony, you can watch the show of Neapolitan life by just opening a window!",https://a0.muscache.com/pictures/1f4e2a9f-3399-4e5c-9d28-d6b22fc228a0.jpg,Antonio,02/04/2019,"Sono nato e cresciuto a Napoli. Per molti anni sono stato lontano dalla mia cittÃ  ma sono tornato. L'ho fatto perchÃ© penso che nonostante tutto sia una delle cittÃ  piÃ¹ belle del mondo. Amo viaggiare e lo faccio con continuitÃ . Ho vissuto in molte cittÃ  diverse e girato mezzo mondo, ma Napoli Ã¨ sempre rimasta la mia casa.
Adoro la mia cittÃ , un luogo difficile ma pieno di bellezza. Una bellezza a volte umiliata e nascosta, ma sempre presente, molto spesso sorprendente. Tutte le volte che ho avuto la fortuna di portare qualcuno in giro per Napoli, magari per la prima volta, la reazione Ã¨ state sempre la stessa: sorpresa e incredulitÃ . E' un luogo a cui non si Ã¨ mai abbastanza preparati, pieno di sorprese. Venite e proverÃ² a spiegarvelo.",within an hour,f,"['email', 'phone']",t,t,"Napoli, Campania, Italy",Room in boutique hotel,Hotel room,1 private bath,"[""Smoke alarm"", ""Essentials"", ""Elevator"", ""Self check-in"", ""Iron"", ""Breakfast"", ""Carbon monoxide alarm"", ""Pack \u2019n play/Travel crib"", ""Heating"", ""Fire extinguisher"", ""Hair dryer"", ""Shampoo"", ""High chair"", ""Hangers"", ""Private patio or balcony"", ""Wifi"", ""Refrigerator"", ""Air conditioning"", ""First aid kit"", ""Building staff"", ""40 inch HDTV"", ""Crib""]",Sin especificar,t,17/09/2024,08/11/2021,Sin especificar,t,33569605.0,1.0,1.0,7.0,7.0,4.0,1.0,1.0,3.0,93.3,1.0,30.0,7,17,235,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.03
